_id,title,language,format,screening_count
5015,Oczekiwać uznawać.,english,IMAX,74
8521,Oczekiwać zamiar.,german,IMAX,74
6946,Oczywiście.,english,3D,74
9024,Odcień ludowy.,german,IMAX,74
4149,Oddać.,polish,3D,74
2425,Oddać.,spanish,2D,74
5135,Oglądać.,english,2D,74
8645,Ogon obiekt.,polish,IMAX,74
1569,Ogólny kanał.,spanish,IMAX,74
9843,Okazja.,spanish,IMAX,74
782,Oko.,english,2D,74
2370,Okrągły.,german,IMAX,74
8471,Olej.,spanish,IMAX,74
6134,Ona następny.,german,IMAX,74
3683,Ona.,german,IMAX,74
3180,Opowiadać założyć.,english,IMAX,74
3109,Opuścić włoski.,english,IMAX,74
1298,Opuścić.,english,3D,74
9069,Organ.,polish,2D,74
698,Osiem.,english,3D,74
8107,Osoba wewnątrz.,polish,3D,74
8953,Otwierać.,polish,3D,74
8982,Otworzyć morze.,spanish,3D,74
5148,Otwór ci.,polish,3D,74
5260,Otwór.,spanish,3D,74
4857,Owca ziarno.,polish,IMAX,74
9949,Ozdoba.,german,3D,74
1719,Oznaczać światło.,polish,2D,74
1719,Oznaczać światło.,english,2D,74
9577,Pająk park.,english,IMAX,74
405,Pająk.,english,3D,74
1998,Palec.,german,2D,74
4222,Pan.,polish,2D,74
3371,Pan.,spanish,3D,74
1094,Papier pozostawać.,spanish,3D,74
5184,Partia.,german,3D,74
7055,Pas handlowy.,polish,2D,74
6119,Pas.,german,3D,74
2800,Pasek.,spanish,IMAX,74
8842,Pełny.,polish,2D,74
6184,Pewny.,polish,3D,74
6184,Pewny.,polish,IMAX,74
5775,Piasek.,spanish,3D,74
3222,Pierwszy.,polish,3D,74
6191,Plaża cierpienie.,german,2D,74
9510,Plaża skutek.,polish,IMAX,74
2518,Płeć.,polish,3D,74
3894,Pochodzenie.,english,3D,74
6399,Podczas miejscowość.,english,IMAX,74
6242,Podłoga jeszcze.,german,IMAX,74
9893,Podróżować dość.,german,3D,74
5348,Pogoda.,polish,IMAX,74
8369,Pojawiać Się ilość.,polish,3D,74
2773,Pojawiać Się.,spanish,2D,74
9103,Pojawić Się sieć.,english,3D,74
2236,Pojawić Się.,spanish,2D,74
488,Pojechać głupiec.,spanish,IMAX,74
7292,Pojechać pomarańczowy.,polish,IMAX,74
1900,Pojechać.,spanish,3D,74
4399,Pojechać.,english,3D,74
1289,Pokój jednocześnie.,english,IMAX,74
1111,Pokój.,polish,IMAX,74
1664,Połączenie budowa.,spanish,3D,74
3712,Połowa wstyd.,polish,IMAX,74
9912,Położenie rower.,polish,3D,74
4324,Południowy płyn.,german,3D,74
4324,Południowy płyn.,english,2D,74
7674,Południowy.,english,2D,74
8528,Pomóc Warszawa.,polish,IMAX,74
695,Pomóc złożony.,english,2D,74
2735,Poprzez.,spanish,2D,74
5287,Poruszać Się.,spanish,IMAX,74
2971,Poruszać Się.,polish,2D,74
3724,Posiadać Ukraina.,english,2D,74
2160,Postać tkanina.,english,2D,74
5698,Powiedzieć.,english,IMAX,74
2018,Powieść kobieta.,polish,3D,74
4245,Powodować.,german,3D,74
6630,Pozbawić.,english,IMAX,74
8023,Pozostać łóżko.,english,2D,74
9978,Pozycja spowodować.,english,3D,74
8185,Pożar.,english,IMAX,74
4292,Północ nóż.,english,3D,74
9630,Praca żydowski.,polish,IMAX,74
2920,Praktyka.,polish,3D,74
8247,Prezydent zdanie.,english,IMAX,74
8509,Produkt ryba.,spanish,3D,74
3374,Promień temperatura.,english,3D,74
1414,Prosty.,polish,IMAX,74
2034,Prostytutka świątynia.,spanish,2D,74
3007,Proszę czyli.,spanish,2D,74
2317,Próba toponim.,english,IMAX,74
8495,Przebywać.,spanish,2D,74
3748,Przecież.,german,3D,74
7237,Przed wartość.,spanish,3D,74
4291,Przed.,spanish,IMAX,74
3282,Przejście dom.,english,2D,74
1490,Przeprowadzać.,spanish,2D,74
6114,Przeszkoda.,english,2D,74
8534,Przeszłość.,spanish,3D,74
259,Przez ozdobny.,english,3D,74
1512,Przybyć proces.,english,IMAX,74
3624,Przyjęcie.,english,IMAX,74
2958,Przyjmować sześćdziesiąt.,english,IMAX,74
2433,Przyszły reguła.,polish,2D,74
4864,Pszczoła.,german,2D,74
6525,Publiczny.,polish,3D,74
288,Punkt kilometr.,english,2D,74
1126,Punkt.,spanish,2D,74
4137,Punkt.,polish,IMAX,74
2619,Pusty.,english,IMAX,74
8753,Rachunek wzór.,english,2D,74
9280,Rano bogactwo.,german,3D,74
5769,Rasa pozwalać.,english,IMAX,74
1508,Rasa.,german,3D,74
757,Razem zapach.,english,2D,74
1146,Relacja.,german,2D,74
2495,Ręka ciotka.,english,IMAX,74
6660,Robota węgiel.,english,2D,74
3224,Rodzic.,polish,2D,74
7771,Rosyjski lecieć.,polish,IMAX,74
5341,Roślina.,spanish,IMAX,74
3623,Róg drzewo.,german,3D,74
6007,Rynek mężczyzna.,english,3D,74
5567,Ryzyko.,polish,3D,74
4547,Rzucać silny.,english,3D,74
945,Rzymski.,spanish,2D,74
945,Rzymski.,spanish,3D,74
6966,Sala.,polish,3D,74
5252,Sądowy.,polish,2D,74
8083,Seks.,polish,IMAX,74
3963,Seksualny.,polish,2D,74
1934,Sen.,spanish,IMAX,74
1422,Się.,spanish,2D,74
7659,Siostra zajmować się.,german,3D,74
8775,Sklep.,spanish,IMAX,74
7206,Składać.,spanish,3D,74
9405,Słaby.,german,IMAX,74
2560,Słoneczny otrzymać.,polish,3D,74
6737,Słońce.,spanish,IMAX,74
4839,Słońce.,polish,IMAX,74
2444,Smak.,german,2D,74
9775,Sobie.,german,IMAX,74
912,Sos.,polish,3D,74
9132,Sowa.,polish,IMAX,74
2388,Sól zabawka.,polish,IMAX,74
9536,Specjalny.,german,IMAX,74
3088,Spodnie góra.,english,IMAX,74
2865,Spodnie telewizyjny.,german,IMAX,74
6012,Spokój rzeczywistość.,polish,2D,74
5018,Sportowy przeciwko.,german,IMAX,74
2221,Spotkać karta.,english,2D,74
2753,Spór.,spanish,3D,74
1415,Sprawa niebezpieczny.,polish,IMAX,74
9193,Sprzęt.,english,IMAX,74
8363,Sprzęt.,german,2D,74
8425,Srebro.,german,2D,74
7122,Ssak czy.,polish,IMAX,74
6234,Stać Się żołnierz.,german,2D,74
1601,Stały ocena.,german,IMAX,74
783,Stanowisko.,polish,2D,74
3348,Staw informacja.,german,3D,74
9447,Staw majątek.,english,2D,74
3429,Staw.,english,2D,74
3776,Stawać Się.,german,2D,74
7651,Strona informacja.,spanish,IMAX,74
4329,Strumień padać.,german,2D,74
3251,Student.,german,IMAX,74
2106,Styczeń robić.,english,2D,74
6358,Styl.,polish,2D,74
6423,Surowy biskup.,spanish,3D,74
9092,Syn specjalista.,spanish,3D,74
9439,System jaki.,english,IMAX,74
9758,Szacunek dziać się.,german,2D,74
5128,Szef przypadek.,polish,2D,74
6522,Sześć muzyk.,polish,2D,74
6868,Sześć.,polish,3D,74
6868,Sześć.,english,2D,74
6123,Szkło słuchać.,polish,3D,74
494,Szwajcaria archipelag.,spanish,3D,74
3752,Szybko ziemia.,spanish,3D,74
5228,Ślad.,polish,IMAX,74
4642,Środa.,english,IMAX,74
7862,Św. członek.,german,3D,74
9408,Świat.,polish,3D,74
5855,Świeca.,english,2D,74
8676,Świeży wśród.,german,3D,74
1055,Święto błoto.,spanish,IMAX,74
1367,Tajemnica możliwy.,english,IMAX,74
5794,Także.,polish,IMAX,74
8244,Tamten koncert.,polish,3D,74
9827,Taniec.,polish,2D,74
4777,Taniec.,spanish,2D,74
3373,Tarcza restauracja.,polish,2D,74
9243,Tarcza telefon.,english,2D,74
2300,Telewizja.,english,IMAX,74
4638,Telewizyjny.,english,2D,74
2695,Teraz znów.,german,2D,74
5171,Teren w formie.,spanish,2D,74
7140,Też.,spanish,2D,74
8852,Tkanina.,english,2D,74
2850,Tłumaczyć coraz.,spanish,IMAX,74
4362,Tor smak.,german,2D,74
2829,Towarzystwo dobro.,polish,IMAX,74
5853,Traktować.,english,3D,74
9963,Trwać wisieć.,german,3D,74
1697,Trwać wyjść.,english,2D,74
2477,Trzeba według.,spanish,3D,74
7482,Trzydziesty brać.,english,2D,74
5790,Tu pozwalać.,spanish,2D,74
1576,Tu.,polish,2D,74
245,Turcja ochrona.,german,IMAX,74
2192,Twarz ubogi.,polish,3D,74
2543,Ty.,spanish,2D,74
6823,Tył złożony.,polish,2D,74
8392,Typ statek.,polish,IMAX,74
3024,U spokój.,polish,IMAX,74
9440,Ubranie niż.,german,3D,74
3569,Uciec cierpieć.,german,IMAX,74
2924,Uczyć.,spanish,3D,74
2739,Uderzenie.,polish,3D,74
7301,Udział.,polish,3D,74
7508,Ulegać.,spanish,IMAX,74
8273,Urodzić gmina.,spanish,3D,74
4860,Urząd częściowo.,spanish,IMAX,74
4596,Urzędnik niedźwiedź.,polish,3D,74
2633,Usługa sygnał.,english,2D,74
2227,Usta udział.,german,2D,74
7946,Użycie krzesło.,spanish,IMAX,74
3283,W.,english,IMAX,74
5520,W. wysłać.,german,IMAX,74
8349,Wada.,polish,2D,74
811,Walka okrągły.,spanish,IMAX,74
9272,Warszawa wybierać.,english,IMAX,74
4814,Wartość.,english,3D,74
4595,Wąski.,spanish,2D,74
1597,Wczesny.,english,IMAX,74
4747,Wejście zakończyć.,german,2D,74
3304,Wewnątrz zakończenie.,german,2D,74
5051,Węgiel.,polish,3D,74
8582,Wiara.,polish,3D,74
6544,Widoczny.,polish,3D,74
4876,Wieczór.,english,3D,74
4876,Wieczór.,polish,IMAX,74
933,Więc handel.,polish,IMAX,74
6633,Więc.,spanish,2D,74
1521,Więc.,english,2D,74
4178,Więcej program.,polish,IMAX,74
5840,Wilk ludzki.,spanish,3D,74
5879,Wioska oczywiście.,polish,3D,74
7968,Własność płacić.,spanish,3D,74
6105,Właściciel według.,english,2D,74
8153,Właściciel.,spanish,3D,74
3757,Włosy.,spanish,IMAX,74
7593,Wokół.,spanish,3D,74
3342,Wódka głupiec.,english,3D,74
3342,Wódka głupiec.,spanish,2D,74
4343,Wrogość wykonywanie.,spanish,IMAX,74
3820,Wróg budować.,english,2D,74
7181,Wróg.,german,3D,74
298,Wspaniały.,german,IMAX,74
7736,Wspólnota podział.,german,3D,74
5922,Współczesny.,english,IMAX,74
1523,Współczesny.,polish,IMAX,74
2895,Wszyscy spadek.,polish,IMAX,74
7628,Wtorek Belgia.,german,IMAX,74
3749,Wy.,polish,3D,74
7275,Wybrać mąż.,english,IMAX,74
3809,Wybrać.,polish,2D,74
4795,Wybrać.,spanish,2D,74
3686,Wybuch.,spanish,IMAX,74
1724,Wydać jeśli.,polish,IMAX,74
8179,Wydarzenie model.,german,2D,74
6413,Wygląd.,german,3D,74
3198,Wygrać.,spanish,IMAX,74
2574,Wykonać.,polish,2D,74
8610,Wynik pewien.,polish,3D,74
6465,Wynosić morski.,spanish,3D,74
7652,Wypadek.,spanish,3D,74
3980,Wysoko.,english,2D,74
4189,Wyspa.,spanish,IMAX,74
6643,Występować osiągnąć.,german,IMAX,74
9925,Wzór postępowanie.,polish,3D,74
2417,Wzrok.,spanish,3D,74
3964,Wzrost.,spanish,3D,74
8476,Z Powodu.,spanish,2D,74
6771,Zabawka wzrok.,german,2D,74
5179,Zabawka.,polish,2D,74
4422,Zabić.,english,IMAX,74
9667,Zachodni.,spanish,IMAX,74
9539,Zachowanie oczywiście.,english,3D,74
6373,Zacząć.,german,IMAX,74
9054,Zaczynać nastrój.,german,IMAX,74
5704,Zainteresowanie.,polish,2D,74
6333,Zakład.,english,3D,74
3700,Zakładać wojsko.,polish,IMAX,74
4529,Zakończyć znaleźć.,spanish,3D,74
7333,Założyć.,english,3D,74
9157,Zamek.,polish,2D,74
5849,Zamykać kolor.,german,3D,74
7361,Zaś należeć.,polish,3D,74
2172,Zatoka moc.,spanish,IMAX,74
5270,Zawierać popularny.,german,2D,74
9013,Ząb doświadczenie.,english,IMAX,74
4323,Zbierać odnosić się.,english,2D,74
3092,Zbierać.,spanish,2D,74
4407,Zbiornik ślub.,spanish,3D,74
4169,Zbyt.,spanish,3D,74
8541,Zdarzenie jeden.,polish,3D,74
3816,Zdobyć.,polish,IMAX,74
9040,Zgodny słuchać.,german,2D,74
5414,Ziarno.,polish,3D,74
6764,Ziemia albo.,german,3D,74
7001,Zimny.,spanish,3D,74
7559,Złoto wystawa.,german,3D,74
4392,Złożony.,polish,IMAX,74
5014,Złożyć klucz.,english,3D,74
775,Zmarły.,english,IMAX,74
7662,Zmieniać czasem.,german,2D,74
7432,Zmieniać.,english,IMAX,74
3993,Zmieniać.,spanish,IMAX,74
4025,Znaczenie.,spanish,IMAX,74
2345,Znaczny.,spanish,IMAX,74
5137,Znak lot.,english,3D,74
5235,Znak.,polish,2D,74
6601,Zupa.,english,IMAX,74
8127,Zupełnie.,english,IMAX,74
8378,Zwłaszcza Morze Śródziemne.,spanish,IMAX,74
5125,Zwycięstwo wieś.,german,IMAX,74
5364,Zwyczaj.,german,3D,74
1159,Zysk.,polish,IMAX,74
1159,Zysk.,german,3D,74
292,Źle zająć.,english,3D,74
9254,Źle.,spanish,3D,74
6876,Żaden.,spanish,2D,74
490,Żart.,polish,2D,74
7081,Żeby.,german,3D,74
6945,Żeński rzeczownik.,german,2D,74
507,Żołądek.,german,2D,74
1653,Życie działać.,spanish,IMAX,74
2700,Żyć.,english,2D,74
7222,Żywność narodowy.,english,IMAX,74
7222,Żywność narodowy.,english,3D,74
4026,—.,polish,3D,73
1286,! jeździć.,polish,3D,73
4772,0.,german,IMAX,73
3560,5 położyć.,spanish,IMAX,73
9057,70.,polish,2D,73
4967,900.,polish,3D,73
239,A.,english,IMAX,73
7327,Afryka.,german,IMAX,73
5439,Akcja.,spanish,2D,73
4005,Akt brzydki.,spanish,IMAX,73
6313,Amerykański.,german,3D,73
9840,Angielski ziemia.,polish,3D,73
3365,Armia.,german,2D,73
5918,Artysta kino.,german,2D,73
4459,Atak.,german,IMAX,73
3928,Austria.,polish,3D,73
3928,Austria.,polish,3D,73
3621,Autobus podróżować.,spanish,2D,73
6694,Babcia czekać.,english,2D,73
6694,Babcia czekać.,spanish,2D,73
8702,Babcia reakcja.,german,IMAX,73
5968,Badać.,english,2D,73
8323,Badanie.,spanish,IMAX,73
3058,Bajka małpa.,english,2D,73
4776,Banknot księżyc.,english,3D,73
7011,Banknot.,german,IMAX,73
5466,Bar.,polish,2D,73
1220,Belgia.,polish,3D,73
6281,Biały szkło.,german,2D,73
4085,Bieg.,spanish,3D,73
154,Biskup punkt.,spanish,IMAX,73
1043,Blisko impreza.,polish,3D,73
5757,Błąd umieścić.,english,3D,73
8913,Bogini.,english,3D,73
9647,Bohater.,english,IMAX,73
9340,Ból listopad.,english,2D,73
5413,Brat.,english,IMAX,73
9402,Brzeg okolica.,english,IMAX,73
9560,Brzydki teren.,english,IMAX,73
5738,Bułgarski reakcja.,german,3D,73
1562,Burza ksiądz.,german,IMAX,73
5859,By łuk.,german,3D,73
3397,Byk by.,english,2D,73
3019,Całkowicie.,spanish,3D,73
5048,Cebula spokojny.,german,3D,73
2765,Cecha przyjemny.,spanish,IMAX,73
5752,Centrum.,spanish,2D,73
6961,Chłopak Rzym.,german,3D,73
9241,Chłopiec krzesło.,english,IMAX,73
3866,Chłopiec.,english,3D,73
6662,Chronić.,spanish,3D,73
8751,Chronić.,spanish,2D,73
1457,Cichy termin.,polish,2D,73
3207,Cienki.,spanish,IMAX,73
72,Ciepło piec.,english,2D,73
7602,Ciepło surowy.,spanish,IMAX,73
3678,Córka.,german,2D,73
7873,Córka.,polish,3D,73
7873,Córka.,german,3D,73
7214,Czerwiec.,english,IMAX,73
6288,Czeski.,spanish,2D,73
6288,Czeski.,german,2D,73
7286,Część teatr.,spanish,3D,73
9970,Człowiek albo.,german,3D,73
1032,Czy.,english,IMAX,73
6370,Czyn mąż.,polish,2D,73
4944,Czyn potrzeba.,spanish,3D,73
6260,Czynić.,english,3D,73
8551,Czynić.,english,2D,73
9559,Czysty zjawisko.,polish,IMAX,73
4062,Czytać zespół.,english,2D,73
8321,Czytać.,english,3D,73
3415,Czytać.,english,2D,73
1063,Dać Się.,german,IMAX,73
9051,Daleki sposób.,spanish,3D,73
5194,Dania rzucać.,german,IMAX,73
310,Dania.,english,2D,73
1165,Dawno pociąg.,polish,IMAX,73
4124,Decyzja kochać.,polish,2D,73
758,Deska.,german,2D,73
3728,Diabeł słuchać.,spanish,2D,73
5982,Dla kartka.,polish,2D,73
1,Dlaczego następować.,spanish,IMAX,73
4130,Dodatek.,german,2D,73
5603,Dokładnie.,spanish,IMAX,73
6896,Dokument 70.,polish,IMAX,73
4544,Dom.,german,2D,73
6171,Dopiero żona.,polish,IMAX,73
4511,Doprowadzić piwo.,english,IMAX,73
3446,Dorosły fala.,german,IMAX,73
7734,Doskonały duży.,german,3D,73
5002,Dotyczyć minuskuła.,english,3D,73
1577,Dotyczyć.,english,2D,73
9355,Dół zespół.,german,3D,73
2476,Drogi obserwować.,polish,3D,73
4246,Drugi.,english,2D,73
1996,Dział ramię.,english,IMAX,73
9905,Dziecko.,english,3D,73
1242,Dzielić dziecięcy.,polish,3D,73
8897,Dzielnica.,german,3D,73
6481,Dziewczyna wyglądać.,spanish,3D,73
6415,Dziewięć !.,spanish,2D,73
9187,Dziewięć.,polish,IMAX,73
56,Dzięki delikatny.,german,3D,73
5860,Dzisiaj.,polish,IMAX,73
7209,Egzamin składać.,spanish,IMAX,73
4386,Egzamin zachowywać się.,german,IMAX,73
6963,Europejski.,german,3D,73
7833,Fałszywy chronić.,german,IMAX,73
5112,Fałszywy dziewczynka.,spanish,IMAX,73
382,Figura osioł.,english,3D,73
1455,Filmowy pojawić się.,spanish,3D,73
1832,Filozofia relacja.,german,2D,73
1668,Forma nadawać.,polish,IMAX,73
2166,Fotografia sprawiać.,english,IMAX,73
879,Futro przyjęcie.,german,3D,73
2170,Futro.,german,IMAX,73
2170,Futro.,english,3D,73
5396,Gdy głos.,polish,2D,73
6846,Gęsty temat.,spanish,3D,73
9582,Głośny pięćdziesiąt.,spanish,2D,73
6240,Głupiec Dania.,english,IMAX,73
8586,Gmina uczyć.,spanish,IMAX,73
8586,Gmina uczyć.,polish,IMAX,73
85,Godność zdrowie.,spanish,2D,73
4204,Godny.,english,2D,73
5577,Godzina godność.,german,3D,73
435,Godzina.,polish,2D,73
7648,Gorący kwiat.,spanish,IMAX,73
9422,Gospodarka bardzo.,polish,2D,73
1674,Granica przestać.,german,2D,73
6291,Graniczyć kiedy.,english,3D,73
9489,Gruby.,english,3D,73
8077,Grupa.,german,2D,73
8077,Grupa.,spanish,3D,73
5723,Grzech.,polish,3D,73
9499,Gwałtowny.,german,2D,73
237,Gwiazdozbiór przeprowadzać.,german,IMAX,73
5735,Hałas.,polish,IMAX,73
7732,Holandia.,english,IMAX,73
8597,Hotel.,polish,2D,73
7799,I.,english,3D,73
391,Idea.,spanish,2D,73
3817,Igła.,english,3D,73
5363,Ilość kończyć.,english,3D,73
8303,Intensywny ślub.,spanish,3D,73
8827,Interes niewielki.,polish,IMAX,73
5178,Internetowy.,polish,3D,73
4092,Istnieć.,spanish,2D,73
525,Istnienie ciało.,polish,IMAX,73
2154,Jadalny rozpocząć.,german,2D,73
3946,Jakość trudny.,polish,2D,73
3578,Jan.,spanish,3D,73
7143,Japonia.,spanish,3D,73
818,Japoński dziedzina.,english,3D,73
66,Jazda.,spanish,IMAX,73
5183,Jednak.,polish,IMAX,73
9639,Jeszcze szary.,german,IMAX,73
1538,Jeśli ciasto.,polish,2D,73
1538,Jeśli ciasto.,german,IMAX,73
4658,Język grób.,spanish,3D,73
4930,Język tajemnica.,english,2D,73
2359,Kanał.,english,3D,73
575,Karta.,german,IMAX,73
9812,Kartka.,polish,IMAX,73
8909,Każdy jeden.,english,IMAX,73
8206,Kąt.,spanish,3D,73
3079,Kiedyś cień.,english,3D,73
7642,Kierowca.,english,IMAX,73
2542,Kieszeń coraz.,spanish,IMAX,73
7547,Kolor głowa.,german,3D,73
2713,Kolorowy.,german,3D,73
7906,Komputer.,polish,3D,73
7906,Komputer.,spanish,3D,73
7857,Koniec.,german,3D,73
2835,Konstrukcja.,german,2D,73
2876,Koń wieża.,english,2D,73
8419,Korzyść chrześcijański.,english,3D,73
2301,Koza potrawa.,german,2D,73
9352,Kraj sprzedaż.,german,2D,73
8803,Krótki krok.,spanish,2D,73
2541,Krótki określony.,polish,3D,73
4823,Księżyc.,german,3D,73
8667,Kształt.,polish,3D,73
5316,Kto.,polish,2D,73
3550,Kuchnia.,polish,3D,73
8267,Kultura napisać.,polish,2D,73
9878,Kwiecień zadanie.,english,3D,73
9430,Lecieć.,german,IMAX,73
582,Leżeć wykonać.,polish,IMAX,73
6621,Liczba bogactwo.,polish,3D,73
1776,Liczny pytanie.,spanish,3D,73
4248,Lina ściana.,polish,IMAX,73
5989,Lipiec kontakt.,english,2D,73
3073,Lipiec kupić.,polish,2D,73
3156,Lis.,english,2D,73
8669,Literacki.,english,IMAX,73
6699,Literatura broń.,german,3D,73
6699,Literatura broń.,spanish,2D,73
3142,Literatura jedzenie.,polish,3D,73
5586,Literatura.,english,3D,73
587,Lud autor.,english,3D,73
115,Ludność.,english,3D,73
8100,Ludzie.,german,3D,73
8100,Ludzie.,english,3D,73
8146,Ludzki zakończenie.,german,IMAX,73
1352,Łaciński.,german,IMAX,73
3213,Łóżko płyta.,english,2D,73
3747,Malować.,english,3D,73
3509,Małpa luty.,polish,IMAX,73
5061,Mama słoń.,german,IMAX,73
2578,Mama.,polish,IMAX,73
876,Mebel późno.,german,IMAX,73
9329,Metal.,polish,2D,73
7334,Męski.,english,IMAX,73
8699,Miecz.,english,2D,73
7101,Miejsce temat.,english,2D,73
2589,Miejski czwartek.,english,3D,73
1123,Miejski komputer.,polish,IMAX,73
234,Miesiąc wesoły.,polish,IMAX,73
516,Mieszkanie wynik.,english,3D,73
862,Model obrona.,polish,3D,73
6066,Moment klucz.,polish,IMAX,73
3289,Moment.,english,3D,73
3289,Moment.,spanish,3D,73
3289,Moment.,polish,IMAX,73
4681,Moment.,german,2D,73
3298,Moneta postępować.,german,3D,73
994,Moneta.,english,3D,73
392,Most miecz.,spanish,IMAX,73
5770,Mowa okolica.,german,3D,73
5595,Mur żywność.,english,3D,73
2897,Mur.,spanish,IMAX,73
7422,Muzeum wszystko.,german,IMAX,73
5683,Muzeum.,polish,2D,73
3612,Muzeum.,german,3D,73
4775,Mysz.,polish,3D,73
6411,Na Zewnątrz.,german,2D,73
6124,Na Zewnątrz.,polish,IMAX,73
7956,Nad pracownik.,german,IMAX,73
928,Należy wschodni.,spanish,3D,73
6818,Narkotyk.,german,3D,73
2467,Narodowość Europa.,german,IMAX,73
3217,Narodowy.,spanish,2D,73
1879,Narząd.,german,3D,73
1403,Narzędzie Hiszpania.,german,IMAX,73
7317,Nasiono pójść.,german,IMAX,73
4576,Nastrój.,polish,IMAX,73
2947,Natura.,spanish,IMAX,73
8458,Natychmiast.,polish,3D,73
2060,Naukowy.,polish,IMAX,73
4655,Niebezpieczeństwo.,english,IMAX,73
5903,Niebezpieczny.,english,2D,73
771,Niedźwiedź.,spanish,3D,73
5674,Niemiec wioska.,polish,2D,73
3571,Niemiecki.,english,3D,73
7064,Niż tylko.,polish,3D,73
5718,No pisarz.,english,2D,73
3930,Noga.,polish,2D,73
1312,Nosić.,spanish,2D,73
6998,Nóż bieg.,polish,2D,73
7835,Np..,polish,IMAX,73
7009,Obiekt dopiero.,spanish,3D,73
4207,Obowiązek.,german,IMAX,73
1696,Obywatelka epoka.,english,2D,73
176,Ocean rodzaj.,german,3D,73
1966,Odbywać Się.,german,2D,73
7052,Oddział.,polish,3D,73
3530,Odkryć.,spanish,IMAX,73
4574,Odmiana skończyć.,german,3D,73
5289,Odwaga pierś.,german,2D,73
6302,Oglądać.,german,3D,73
7935,Ogon pełny.,polish,IMAX,73
5395,Ogon użytkownik.,german,IMAX,73
5768,Ogon wiek.,english,3D,73
9569,Okrągły.,spanish,2D,73
7096,Określenie.,spanish,IMAX,73
9443,Określony.,english,IMAX,73
8764,Okręt gęsty.,polish,3D,73
8037,One głód.,german,3D,73
3297,Opowiadać.,english,3D,73
8275,Oraz.,english,3D,73
5724,Organ wierzyć.,english,2D,73
166,Organizm.,spanish,IMAX,73
5058,Osiemdziesiąt zdjęcie.,spanish,2D,73
5058,Osiemdziesiąt zdjęcie.,polish,2D,73
4856,Otrzymać dziadek.,german,2D,73
3299,Otrzymać ziemniak.,spanish,3D,73
4869,Otwarty ryż.,german,IMAX,73
4869,Otwarty ryż.,polish,IMAX,73
2016,Otwarty.,polish,3D,73
7316,Otworzyć przyjęcie.,english,2D,73
611,Owad nóż.,polish,2D,73
3433,Owad.,polish,2D,73
6583,Oznaczać państwowy.,english,2D,73
6383,Pacjent dane.,german,IMAX,73
244,Pająk.,spanish,2D,73
7865,Pałac dwa.,english,3D,73
6708,Pan.,spanish,IMAX,73
1160,Panna.,german,IMAX,73
1160,Panna.,english,IMAX,73
5706,Papieros nazwisko.,english,IMAX,73
5272,Pewny słoneczny.,english,3D,73
7861,Piec.,polish,2D,73
9011,Pierwiastek Chemiczny.,spanish,IMAX,73
8383,Piosenka tył.,spanish,IMAX,73
8383,Piosenka tył.,polish,3D,73
1500,Piosenka.,english,IMAX,73
6041,Pióro odpowiedź.,german,2D,73
8773,Pióro wąż.,german,IMAX,73
4946,Pisać samiec.,spanish,IMAX,73
1287,Plaża klasa.,spanish,IMAX,73
8949,Plaża.,polish,3D,73
6013,Płacić rola.,polish,IMAX,73
9555,Płacić.,english,IMAX,73
8830,Płyn kolor.,english,3D,73
3043,Płynąć różnica.,german,IMAX,73
347,Pływać metal.,english,IMAX,73
3134,Po Prostu siedziba.,german,IMAX,73
8310,Pod.,german,3D,73
9547,Podać.,polish,2D,73
1812,Podnieść lato.,polish,IMAX,73
602,Podnieść Niemiec.,spanish,3D,73
3738,Podnosić.,polish,IMAX,73
4322,Poeta liczba atomowa.,polish,IMAX,73
453,Pokonać.,german,2D,73
9161,Pokój poznać.,english,IMAX,73
3709,Pokój.,german,2D,73
5366,Polak stary.,german,3D,73
788,Policja szyja.,german,IMAX,73
788,Policja szyja.,german,3D,73
2796,Polityka istota.,english,3D,73
1464,Polski zamek.,german,3D,73
8155,Połączyć bogini.,english,3D,73
6128,Położenie kraj.,polish,IMAX,73
6186,Południowy.,spanish,IMAX,73
1228,Poprzez dzieło.,spanish,IMAX,73
6530,Porządek siła.,polish,3D,73
